,_unit_id,_golden,_unit_state,_trusted_judgments,verify_relationship,verify_relationship:confidence,chemical_id,chemical_name,disease_id,disease_name,form_sentence,pmid,relation_pair_id,uniq_id
4565,4565,0,0,5,1,0.7942,390,699,166,678,2836,21696081,2351,3903
4566,4566,0,0,5,1,1.0,808,1491,640,1773,1647,21697298,2354,3904
4567,4567,0,0,5,1,0.5976,808,555,239,1358,525,21697298,2353,3905
4568,4568,0,0,5,1,1.0,808,555,640,440,34,21697298,2354,3906
4569,4569,0,0,5,1,1.0,808,1491,640,1773,2441,21697298,2354,3907
4570,4570,0,0,5,1,1.0,225,18,640,1773,3218,21697298,2352,3908
4571,4571,0,0,5,1,1.0,808,1491,640,1773,3217,21697298,2354,3909
4572,4572,0,0,5,1,1.0,808,1491,640,1773,3140,21697298,2354,3910
4573,4573,0,0,5,1,1.0,808,555,640,440,35,21697298,2354,3912
4574,4574,0,0,5,1,1.0,94,1240,407,1181,4129,21720768,2355,3913
4575,4575,0,0,5,1,1.0,781,72,662,465,38,21720768,2357,3914
4576,4576,0,0,5,1,0.8046,484,189,662,465,892,21720768,2356,3915
4577,4577,0,0,5,0,0.7858,399,711,218,795,1402,21722161,2364,3916
4578,4578,0,0,5,1,1.0,399,144,288,88,4446,21729479,2365,3917
4579,4579,0,0,5,1,1.0,399,144,288,87,3276,21729479,2365,3918
4580,4580,0,0,5,1,0.6099,719,1284,575,1571,2865,21733724,2367,3919
4581,4581,0,0,5,1,0.7914,719,446,13,343,31,21733724,2366,3920
4582,4582,0,0,5,1,0.6009,719,446,575,1571,415,21733724,2367,3921
4583,4583,0,0,5,1,1.0,233,722,477,623,1559,21741829,2368,3923
4584,4584,0,0,5,1,1.0,473,182,55,177,5329,21751216,2369,3924
4585,4585,0,0,5,1,1.0,794,1465,55,176,2981,21751216,2370,3925
4586,4586,0,0,5,1,1.0,142,795,5,1614,3336,21765046,2372,3926
4587,4587,0,0,5,1,1.0,142,795,537,1480,3335,21765046,2375,3927
4588,4588,0,0,5,1,1.0,142,795,160,1352,3334,21765046,2374,3928
4589,4589,0,0,5,0,1.0,142,129,672,1375,1692,21765046,2376,3929
4590,4590,0,0,5,1,1.0,142,129,537,1481,1693,21765046,2375,3930
4591,4591,0,0,5,1,1.0,142,129,121,564,1691,21765046,2373,3931
4592,4592,0,0,5,1,1.0,717,445,625,1692,414,21768515,2377,3932
4593,4593,0,0,5,1,0.7875,717,1282,625,1692,3699,21768515,2377,3934
4594,4594,0,0,5,1,1.0,717,1282,625,1692,4220,21768515,2377,3935
4595,4595,0,0,5,1,1.0,717,1282,625,1692,1556,21768515,2377,3936
4596,4596,0,0,5,1,0.802,293,1198,726,498,2947,21788355,2382,3937
4597,4597,0,0,5,1,1.0,293,1198,477,1696,5449,21788355,2378,3938
4598,4598,0,0,5,1,0.8026,293,1198,486,1326,2642,21788355,2379,3939
4599,4599,0,0,5,1,0.8226,293,1198,561,1550,2644,21788355,2380,3940
4600,4600,0,0,5,1,0.8114,293,1198,568,1393,2643,21788355,2381,3941
4601,4601,0,0,5,1,1.0,293,1198,486,1326,2649,21788355,2379,3942
4602,4602,0,0,5,1,0.8242,849,506,301,953,1112,21802143,2384,3943
4603,4603,0,0,5,1,1.0,849,506,717,523,1111,21802143,2385,3945
4604,4604,0,0,5,0,0.5962,141,291,301,151,3811,21802143,2383,3946
4605,4605,0,0,5,1,0.6004,841,870,389,1123,3925,21804481,2388,3947
4606,4606,0,0,5,0,0.4237,841,870,395,1158,3926,21804481,2389,3948
4607,4607,0,0,5,1,1.0,773,530,474,1699,3345,21804481,2386,3949
4608,4608,0,0,5,1,1.0,821,411,474,1699,3346,21804481,2387,3950
4609,4609,0,0,5,1,0.8248,773,514,474,412,4035,21804481,2386,3951
4610,4610,0,0,5,1,1.0,737,1341,324,1386,3592,21821439,2390,3952
4611,4611,0,0,5,1,0.62,737,1341,324,1386,4368,21821439,2390,3953
4612,4612,0,0,5,1,0.8086,342,90,646,1110,59,21825289,2391,3954
4613,4613,0,0,5,1,0.6149,342,90,817,1531,60,21825289,2392,3956
4614,4614,0,0,5,1,0.7986,929,1296,162,348,2710,21827395,2395,3957
4615,4615,0,0,5,1,1.0,246,523,477,1696,1025,21827395,2394,3958
4616,4616,0,0,5,1,1.0,231,228,477,644,1911,21827395,2393,3959
4617,4617,0,0,5,1,1.0,450,794,515,1426,3501,21831274,2396,3960
4618,4618,0,0,5,1,1.0,450,794,515,1426,3479,21831274,2396,3961
4619,4619,0,0,5,1,0.6032,367,102,218,795,88,21835634,2398,3962
4620,4620,0,0,5,1,1.0,367,102,174,1162,89,21835634,2397,3963
4621,4621,0,0,5,1,0.6124,367,102,787,1623,87,21835634,2399,3964
4622,4622,0,0,5,1,1.0,367,648,174,1162,4349,21835634,2397,3965
4623,4623,0,0,5,1,1.0,367,648,218,795,3216,21835634,2398,3967
4624,4624,0,0,5,1,1.0,367,648,174,1162,3215,21835634,2397,3968
4625,4625,0,0,5,0,0.5902,367,648,218,795,3004,21835634,2398,3969
4626,4626,0,0,5,0,0.7989,367,648,787,1623,3003,21835634,2399,3970
4627,4627,0,0,5,1,1.0,367,648,218,795,4425,21835634,2398,3971
4628,4628,0,0,5,1,0.8105,367,648,787,1623,4424,21835634,2399,3972
4629,4629,0,0,5,1,1.0,367,648,218,795,2505,21835634,2398,3973
4630,4630,0,0,5,1,1.0,367,648,787,1623,2504,21835634,2399,3974
4631,4631,0,0,5,1,1.0,367,648,813,565,2506,21835634,2400,3975
4632,4632,0,0,5,1,1.0,367,648,218,795,2297,21835634,2398,3976
4633,4633,0,0,5,1,1.0,367,648,174,1162,2295,21835634,2397,3978
4634,4634,0,0,5,1,1.0,367,648,787,1623,2296,21835634,2399,3979
4635,4635,0,0,5,1,1.0,606,1088,333,1003,2879,21844836,2401,3980
4636,4636,0,0,5,1,1.0,606,1088,333,1006,5112,21844836,2401,3981
4637,4637,0,0,5,1,1.0,557,983,361,511,4759,21875451,2403,3982
4638,4638,0,0,5,1,1.0,605,1086,232,821,1437,21884027,2405,3983
4639,4639,0,0,5,1,1.0,605,1086,465,467,1438,21884027,2407,3984
4640,4640,0,0,5,1,1.0,605,332,24,1713,313,21884027,2404,3985
4641,4641,0,0,5,1,1.0,605,332,236,819,314,21884027,2406,3986
4642,4642,0,0,5,1,1.0,605,1086,236,823,2161,21884027,2406,3987
4643,4643,0,0,5,1,1.0,605,1086,236,823,2620,21884027,2406,3989
4644,4644,0,0,5,1,0.8205,605,1086,465,22,2621,21884027,2407,3990
4645,4645,0,0,5,1,0.8068,605,1086,465,21,3001,21884027,2407,3991
4646,4646,0,0,5,1,1.0,605,1086,232,821,4698,21884027,2405,3992
4647,4647,0,0,5,1,1.0,605,1086,465,21,4699,21884027,2407,3993
4648,4648,0,0,5,1,1.0,929,1296,505,1408,2592,21893937,2411,3994
4649,4649,0,0,5,1,0.8066,929,1296,477,1696,2594,21893937,2410,3995
4650,4650,0,0,5,1,1.0,793,1464,505,1408,2591,21893937,2409,3996
4651,4651,0,0,5,1,0.6057,793,1464,477,1696,2593,21893937,2408,3997
4652,4652,0,0,5,1,1.0,652,1159,125,576,2945,21901844,2415,3998
4653,4653,0,0,5,1,1.0,616,340,125,576,333,21901844,2414,4001
4654,4654,0,0,5,1,1.0,493,859,125,576,2946,21901844,2413,4002
4655,4655,0,0,5,1,1.0,616,322,125,9,1089,21901844,2414,4003
4656,4656,0,0,5,1,1.0,616,322,125,9,3719,21901844,2414,4004
4657,4657,0,0,5,1,0.6026,419,739,125,9,3720,21901844,2412,4005
4658,4658,0,0,5,1,1.0,929,1355,333,1003,2842,21967703,2417,4006
4659,4659,0,0,5,1,1.0,929,1355,333,172,5587,21967703,2417,4007
4660,4660,0,0,5,1,1.0,929,485,281,904,2349,21967703,2416,4008
4661,4661,0,0,5,1,0.8339,929,485,333,172,2350,21967703,2417,4009
4662,4662,0,0,5,1,0.7971,929,1356,281,904,1297,21967703,2416,4010
4663,4663,0,0,5,1,0.8059,929,1355,281,904,3002,21967703,2416,4012
4664,4664,0,0,5,1,1.0,929,1355,281,904,4772,21967703,2416,4013
4665,4665,0,0,5,1,1.0,929,1355,333,172,4771,21967703,2417,4014
4666,4666,0,0,5,1,1.0,86,459,510,329,430,21971007,2418,4015
4667,4667,0,0,5,1,1.0,86,459,510,301,429,21971007,2418,4016
4668,4668,0,0,5,1,1.0,86,1297,510,301,1464,21971007,2418,4017
4669,4669,0,0,5,1,1.0,86,1297,510,301,2053,21971007,2418,4018
4670,4670,0,0,5,1,1.0,451,1180,614,1666,2809,21981383,2422,4019
4671,4671,0,0,5,1,1.0,85,986,437,1236,4472,21981383,2420,4020
4672,4672,0,0,5,1,1.0,781,1304,437,1236,4470,21981383,2423,4021
4673,4673,0,0,5,1,1.0,26,657,437,1236,4471,21981383,2419,4023
4674,4674,0,0,5,1,1.0,330,799,437,1236,4473,21981383,2421,4024
4675,4675,0,0,5,1,1.0,663,1187,232,402,5420,22020729,2429,4025
4676,4676,0,0,5,1,1.0,663,1187,232,401,2507,22020729,2429,4026
4677,4677,0,0,5,0,0.6094,388,124,627,389,126,22047990,2432,4027
4678,4678,0,0,5,0,0.8190000000000001,388,691,250,1130,5490,22047990,2431,4028
4679,4679,0,0,5,0,0.5811,388,691,197,1119,5491,22047990,2430,4029
4680,4680,0,0,5,1,1.0,482,846,308,971,2735,22049203,2434,4030
4681,4681,0,0,5,0,0.6039,482,846,814,1472,5005,22049203,2437,4031
4682,4682,0,0,5,1,1.0,482,846,308,970,5322,22049203,2434,4032
4683,4683,0,0,5,1,0.7941,482,846,308,970,4050,22049203,2434,4034
4684,4684,0,0,5,1,1.0,482,846,448,1254,4051,22049203,2435,4035
4685,4685,0,0,5,1,1.0,482,846,503,1403,2054,22049203,2436,4036
4686,4686,0,0,5,1,0.6097,482,846,191,737,3299,22049203,2433,4037
4687,4687,0,0,5,1,1.0,902,1170,477,623,2091,22069692,2440,4038
4688,4688,0,0,5,1,1.0,405,720,477,623,2092,22069692,2439,4039
4689,4689,0,0,5,1,0.7875,143,147,477,623,854,22069692,2438,4040
4690,4690,0,0,5,1,0.8067,524,42,477,644,5408,22082587,2441,4041
4691,4691,0,0,5,1,0.7973,524,42,648,755,3766,22082587,2442,4042
4692,4692,0,0,5,1,1.0,839,1274,395,1156,3433,22103808,2449,4043
4693,4693,0,0,5,1,1.0,575,1014,395,1156,3432,22103808,2445,4045
4694,4694,0,0,5,1,1.0,839,1274,395,350,3691,22103808,2449,4046
4695,4695,0,0,5,1,0.5867,575,1014,464,1302,3692,22103808,2446,4047
4696,4696,0,0,5,1,1.0,839,1274,464,1302,3693,22103808,2450,4048
4697,4697,0,0,5,1,1.0,575,1014,395,350,3690,22103808,2445,4049
4698,4698,0,0,5,1,1.0,575,1014,236,823,2301,22103808,2444,4050
4699,4699,0,0,5,1,1.0,839,1274,395,351,2306,22103808,2449,4051
4700,4700,0,0,5,1,1.0,876,1384,207,774,2305,22103808,2451,4052
4701,4701,0,0,5,1,1.0,876,1384,236,823,2304,22103808,2452,4053
4702,4702,0,0,5,1,1.0,575,1014,207,774,2302,22103808,2443,4054
4703,4703,0,0,5,1,1.0,575,1014,395,351,2300,22103808,2445,4056
4704,4704,0,0,5,1,1.0,839,1274,207,774,2308,22103808,2447,4057
4705,4705,0,0,5,1,1.0,876,1384,395,351,2303,22103808,2453,4058
4706,4706,0,0,5,1,1.0,839,1274,236,823,2307,22103808,2448,4059
4707,4707,0,0,5,1,0.7865,575,1014,395,350,663,22103808,2445,4060
4708,4708,0,0,5,1,0.802,839,1274,395,350,2425,22103808,2449,4061
4709,4709,0,0,5,1,1.0,839,1274,395,350,4934,22103808,2449,4062
4710,4710,0,0,5,1,1.0,575,1014,464,1298,4935,22103808,2446,4063
4711,4711,0,0,5,1,1.0,839,1274,464,1298,4936,22103808,2450,4064
4712,4712,0,0,5,1,0.805,575,1014,395,350,4933,22103808,2445,4065
4713,4713,0,0,5,1,1.0,575,1014,395,351,909,22103808,2445,4067
4714,4714,0,0,5,1,1.0,499,212,816,360,3953,22104575,2454,4068
4715,4715,0,0,5,1,1.0,540,962,373,1077,1797,22108915,2457,4069
4716,4716,0,0,5,1,0.8026,508,889,373,1077,1796,22108915,2456,4070
4717,4717,0,0,5,1,1.0,507,888,373,1077,5061,22108915,2455,4071
4718,4718,0,0,5,1,1.0,507,888,373,1077,1824,22108915,2455,4072
4719,4719,0,0,5,1,0.7987,508,889,373,1077,4629,22108915,2456,4073
4720,4720,0,0,5,1,1.0,225,18,640,1773,3612,22123632,2458,4074
4721,4721,0,0,5,1,0.7988,808,1491,640,1773,3611,22123632,2459,4075
4722,4722,0,0,5,1,0.7974,808,555,640,1773,2236,22123632,2459,4076
4723,4723,0,0,5,1,0.7975,808,1491,640,1773,4488,22123632,2459,4078
4724,4724,0,0,5,1,1.0,276,1391,162,1525,1575,22126730,2461,4079
4725,4725,0,0,5,1,1.0,276,504,20,1524,2213,22126730,2460,4080
4726,4726,0,0,5,1,1.0,793,1464,20,1524,2214,22126730,2462,4081
4727,4727,0,0,5,1,1.0,782,1452,205,1622,4106,22136782,2463,4082
4728,4728,0,0,5,1,1.0,782,1452,205,1622,4140,22136782,2463,4083
4729,4729,0,0,5,1,1.0,515,905,648,755,5274,22139959,2466,4084
4730,4730,0,0,5,0,0.8045,515,905,648,755,4422,22139959,2466,4085
4731,4731,0,0,5,1,0.5824,830,1124,648,755,1660,22139959,2475,4086
4732,4732,0,0,5,1,0.8117,939,1490,648,755,1651,22139959,2476,4087
4733,4733,0,0,5,1,0.8125,399,711,648,755,1655,22139959,2465,4089
4734,4734,0,0,5,1,0.7939,808,1491,648,755,1654,22139959,2474,4090
4735,4735,0,0,5,1,0.8024,336,588,648,755,1661,22139959,2464,4091
4736,4736,0,0,5,1,0.8079999999999999,700,1251,648,755,1658,22139959,2470,4092
4737,4737,0,0,5,1,0.7921,573,1010,648,755,1656,22139959,2468,4093
4738,4738,0,0,5,1,0.6044,528,934,648,755,1652,22139959,2467,4094
4739,4739,0,0,5,1,1.0,806,1307,648,755,1649,22139959,2472,4095
4740,4740,0,0,5,1,0.8126,807,1489,648,755,1653,22139959,2473,4096
4741,4741,0,0,5,1,1.0,727,1310,648,755,1650,22139959,2471,4097
4742,4742,0,0,5,1,1.0,945,1125,648,755,1659,22139959,2477,4098
4743,4743,0,0,5,1,1.0,595,1065,648,755,1657,22139959,2469,4100
4744,4744,0,0,5,1,1.0,515,905,648,755,4553,22139959,2466,4101
4745,4745,0,0,5,1,1.0,425,752,168,688,1832,22151787,2480,4102
4746,4746,0,0,5,1,1.0,425,752,497,135,592,22151787,2481,4103
4747,4747,0,0,5,1,0.7923,425,752,168,688,4202,22151787,2480,4104
4748,4748,0,0,5,1,0.8089,425,752,497,867,4201,22151787,2481,4105
4749,4749,0,0,5,1,1.0,330,799,497,306,5424,22151787,2479,4106
4750,4750,0,0,5,1,1.0,330,799,168,688,5425,22151787,2478,4107
4751,4751,0,0,5,1,1.0,573,277,335,1009,265,22181812,2485,4108
4752,4752,0,0,5,1,1.0,573,277,103,1089,264,22181812,2484,4109
4753,4753,0,0,5,1,1.0,661,1185,477,1703,2211,22181812,2487,4112
4754,4754,0,0,5,1,1.0,661,1185,103,211,624,22181812,2486,4113
4755,4755,0,0,5,1,0.8118,573,1010,335,1009,2550,22181812,2485,4114
4756,4756,0,0,5,1,1.0,279,616,335,1009,2536,22181812,2482,4115
4757,4757,0,0,5,1,1.0,314,294,335,1009,2537,22181812,2483,4116
4758,4758,0,0,5,1,1.0,573,1010,335,1009,4676,22181812,2485,4117
4759,4759,0,0,5,1,1.0,540,962,232,821,4170,22187097,2488,4118
4760,4760,0,0,5,1,1.0,540,962,836,436,4171,22187097,2489,4119
4761,4761,0,0,5,1,0.7876,540,962,836,436,2656,22187097,2489,4120
4762,4762,0,0,5,0,0.5982,540,962,836,436,2029,22187097,2489,4121
4763,4763,0,0,5,1,0.7992,598,330,335,1010,312,22225575,2492,4123
4764,4764,0,0,5,0,0.8036,598,330,335,166,311,22225575,2492,4124
4765,4765,0,0,5,0,0.5870000000000001,792,1463,335,1010,1662,22225575,2493,4125
4766,4766,0,0,5,1,1.0,228,748,335,1010,2015,22225575,2490,4126
4767,4767,0,0,5,1,1.0,228,748,679,48,2014,22225575,2491,4127
4768,4768,0,0,5,1,1.0,792,1463,679,48,2016,22225575,2494,4128
4769,4769,0,0,5,1,0.8115,792,1463,335,1010,2017,22225575,2493,4129
4770,4770,0,0,5,1,1.0,598,1077,335,1010,4666,22225575,2492,4130
4771,4771,0,0,5,1,1.0,354,622,537,1481,0,22280402,2504,4131
4772,4772,0,0,5,1,1.0,762,1416,537,339,662,22280402,2508,4132
4773,4773,0,0,5,1,1.0,354,622,537,339,660,22280402,2504,4134
4774,4774,0,0,5,1,1.0,748,848,352,1187,3430,22280402,2505,4135
4775,4775,0,0,5,1,0.8034,748,848,537,339,661,22280402,2506,4136
4776,4776,0,0,5,1,1.0,762,1416,352,1187,3431,22280402,2507,4137
4777,4777,0,0,5,1,1.0,354,622,352,1187,3429,22280402,2503,4138
4778,4778,0,0,5,1,1.0,738,1351,666,183,3411,22288970,2514,4139
4779,4779,0,0,5,0,0.8097,738,1351,525,958,3410,22288970,2513,4140
4780,4780,0,0,5,0,1.0,738,498,525,1446,462,22288970,2513,4141
4781,4781,0,0,5,1,1.0,738,1351,666,1027,5541,22288970,2514,4142
4782,4782,0,0,5,0,1.0,738,1351,525,958,5540,22288970,2513,4143
4783,4783,0,0,5,0,1.0,738,1351,246,850,985,22288970,2510,4145
4784,4784,0,0,5,0,1.0,738,1351,178,696,986,22288970,2509,4146
4785,4785,0,0,5,0,1.0,738,1351,279,900,987,22288970,2511,4147
4786,4786,0,0,5,1,0.7964,738,1351,389,957,2884,22288970,2512,4148
4787,4787,0,0,5,1,0.8343,738,1351,666,185,5603,22288970,2514,4149
4788,4788,0,0,5,0,1.0,738,1351,525,958,5604,22288970,2513,4150
4789,4789,0,0,5,1,0.8095,830,396,313,662,368,22296885,2516,4151
4790,4790,0,0,5,1,1.0,830,396,389,1123,3742,22296885,2517,4152
4791,4791,0,0,5,1,1.0,830,396,173,549,3743,22296885,2515,4153
4792,4792,0,0,5,1,1.0,921,1136,666,179,1783,22299411,2520,4154
4793,4793,0,0,5,1,1.0,886,1374,666,179,1781,22299411,2518,4156
4794,4794,0,0,5,1,1.0,896,1034,666,179,1782,22299411,2519,4157
4795,4795,0,0,5,1,1.0,921,1137,666,179,2049,22299411,2520,4158
4796,4796,0,0,5,1,1.0,886,1375,666,179,2047,22299411,2518,4159
4797,4797,0,0,5,1,1.0,896,1035,666,179,2048,22299411,2519,4160
4798,4798,0,0,5,1,1.0,128,1442,760,1267,1944,22303523,2523,4161
4799,4799,0,0,5,1,1.0,737,1341,760,1267,1946,22303523,2525,4162
4800,4800,0,0,5,1,0.8023,737,1341,847,593,1940,22303523,2526,4163
4801,4801,0,0,5,1,0.6065,58,1509,847,593,1939,22303523,2522,4164
4802,4802,0,0,5,1,1.0,58,1509,760,1267,1945,22303523,2521,4165
4803,4803,0,0,5,1,0.7991,128,1442,847,593,1938,22303523,2524,4167
4804,4804,0,0,5,1,1.0,312,6,477,1696,1538,22344919,2527,4168
4805,4805,0,0,5,1,0.8119,312,511,868,1589,2326,22344919,2528,4169
4806,4806,0,0,5,0,0.6069,312,511,477,1592,2325,22344919,2527,4170
4807,4807,0,0,5,1,1.0,722,1287,697,893,1803,22368898,2529,4171
4808,4808,0,0,5,1,1.0,722,1287,697,893,4980,22368898,2529,4172
4809,4809,0,0,5,1,1.0,722,1287,697,893,847,22368898,2529,4173
4810,4810,0,0,5,0,1.0,722,1287,872,1679,1029,22368898,2530,4174
4811,4811,0,0,5,1,1.0,722,1287,697,893,5238,22368898,2529,4175
4812,4812,0,0,5,1,1.0,793,1464,661,719,2926,22369329,2531,4176
4813,4813,0,0,5,1,1.0,793,542,661,719,511,22369329,2531,4178
4814,4814,0,0,5,1,1.0,605,332,24,1713,318,22399368,2536,4179
4815,4815,0,0,5,1,1.0,605,332,236,819,319,22399368,2539,4180
4816,4816,0,0,5,1,0.7882,540,962,236,819,1477,22399368,2532,4181
4817,4817,0,0,5,1,1.0,540,962,317,607,1476,22399368,2533,4182
4818,4818,0,0,5,1,1.0,540,962,634,1741,1478,22399368,2535,4183
4819,4819,0,0,5,1,0.823,540,962,236,819,2937,22399368,2532,4184
4820,4820,0,0,5,1,1.0,605,332,370,1100,321,22399368,2540,4185
4821,4821,0,0,5,1,1.0,605,332,236,819,320,22399368,2539,4186
4822,4822,0,0,5,1,0.5946,540,962,370,1100,2938,22399368,2534,4187
4823,4823,0,0,5,1,1.0,605,332,208,778,316,22399368,2538,4189
4824,4824,0,0,5,1,1.0,605,1086,813,565,4015,22399368,2541,4190
4825,4825,0,0,5,1,0.7926,605,1086,236,819,4017,22399368,2539,4191
4826,4826,0,0,5,1,1.0,605,1086,110,552,4016,22399368,2537,4192
4827,4827,0,0,5,1,0.8093,353,65,648,755,1226,22406476,2543,4193
4828,4828,0,0,5,1,0.6029,367,102,648,755,84,22406476,2544,4194
4829,4829,0,0,5,1,1.0,367,102,648,86,86,22406476,2544,4195
4830,4830,0,0,5,1,1.0,929,1296,477,91,560,22406476,2547,4196
4831,4831,0,0,5,1,1.0,367,648,648,85,5488,22406476,2544,4197
4832,4832,0,0,5,1,1.0,328,582,648,85,5489,22406476,2542,4198
4833,4833,0,0,5,1,1.0,367,648,648,85,4083,22406476,2544,4200
4834,4834,0,0,5,1,1.0,367,648,648,85,3337,22406476,2544,4201
4835,4835,0,0,5,1,1.0,367,102,648,85,85,22406476,2544,4202
4836,4836,0,0,5,1,0.7948,367,102,648,85,83,22406476,2544,4203
4837,4837,0,0,5,1,1.0,655,1163,648,85,1225,22406476,2546,4204
4838,4838,0,0,5,1,1.0,605,1086,648,85,1224,22406476,2545,4205
4839,4839,0,0,5,1,0.7907,367,102,648,85,82,22406476,2544,4206
4840,4840,0,0,5,1,0.794,319,1194,691,782,2925,22424816,2549,4207
4841,4841,0,0,5,0,1.0,319,1194,376,1080,2924,22424816,2548,4208
4842,4842,0,0,5,1,0.5955,319,1195,376,1080,5044,22424816,2548,4209
4843,4843,0,0,5,1,1.0,319,1194,691,782,5267,22424816,2549,4211
4844,4844,0,0,5,0,1.0,319,1194,376,1080,1152,22424816,2548,4212
4845,4845,0,0,5,1,1.0,319,1194,691,782,2208,22424816,2549,4213
4846,4846,0,0,5,0,0.5985,319,1194,376,208,621,22424816,2548,4214
4847,4847,0,0,5,0,1.0,163,143,250,791,132,22440403,2550,4215
4848,4848,0,0,5,1,1.0,163,143,477,644,133,22440403,2551,4216
4849,4849,0,0,5,1,1.0,456,805,232,1715,5294,22441720,2554,4217
4850,4850,0,0,5,1,1.0,950,515,232,1715,5291,22441720,2558,4218
4851,4851,0,0,5,1,1.0,950,515,24,1713,5292,22441720,2556,4219
4852,4852,0,0,5,1,1.0,456,805,24,1713,5295,22441720,2552,4220
4853,4853,0,0,5,1,1.0,456,805,236,819,5296,22441720,2555,4223
4854,4854,0,0,5,1,1.0,950,515,236,819,5293,22441720,2559,4224
4855,4855,0,0,5,1,1.0,456,805,91,525,2022,22441720,2553,4225
4856,4856,0,0,5,1,0.7798,959,66,91,525,2020,22441720,2561,4226
4857,4857,0,0,5,1,1.0,456,805,236,823,2028,22441720,2555,4227
4858,4858,0,0,5,1,1.0,950,515,236,823,2026,22441720,2559,4228
4859,4859,0,0,5,1,1.0,959,66,236,823,2024,22441720,2562,4229
4860,4860,0,0,5,1,1.0,959,66,24,1713,2023,22441720,2560,4230
4861,4861,0,0,5,1,0.5922,950,515,91,525,2021,22441720,2557,4231
4862,4862,0,0,5,1,1.0,950,515,24,1713,2025,22441720,2556,4232
4863,4863,0,0,5,1,1.0,456,805,24,1713,2027,22441720,2552,4234
4864,4864,0,0,5,1,1.0,132,787,166,681,1473,22450429,2563,4235
4865,4865,0,0,5,1,0.6067,132,787,324,601,4369,22450429,2564,4236
4866,4866,0,0,5,1,1.0,132,787,324,601,2139,22450429,2564,4237
4867,4867,0,0,5,1,0.7898,132,787,324,1177,4538,22450429,2564,4238
4868,4868,0,0,5,1,0.6191,132,787,324,601,1064,22450429,2564,4239
4869,4869,0,0,5,0,0.6018,737,1343,761,842,4315,22494568,2565,4240
4870,4870,0,0,5,1,1.0,737,38,761,842,908,22494568,2565,4241
4871,4871,0,0,5,1,1.0,512,602,647,1784,3030,22541957,2568,4242
4872,4872,0,0,5,1,1.0,687,1227,647,1784,3031,22541957,2569,4243
4873,4873,0,0,5,0,0.3952,367,648,293,154,599,22542152,2571,4245
4874,4874,0,0,5,0,1.0,367,648,324,148,2875,22542152,2572,4246
4875,4875,0,0,5,0,1.0,367,648,872,1679,2873,22542152,2576,4247
4876,4876,0,0,5,1,0.5768,367,648,818,1272,2872,22542152,2575,4248
4877,4877,0,0,5,0,0.8013,367,648,630,1725,2874,22542152,2573,4249
4878,4878,0,0,5,0,0.7907,367,648,218,795,2876,22542152,2570,4250
4879,4879,0,0,5,1,0.7911,367,67,646,1271,5242,22542152,2574,4251
4880,4880,0,0,5,0,1.0,367,67,630,1725,5256,22542152,2573,4252
4881,4881,0,0,5,0,0.4025,367,67,218,118,582,22542152,2570,4253
4882,4882,0,0,5,0,0.608,367,67,293,149,1614,22542152,2571,4254
4883,4883,0,0,5,1,1.0,569,998,243,303,1596,22564132,2580,4256
4884,4884,0,0,5,1,1.0,566,992,243,303,1597,22564132,2579,4257
4885,4885,0,0,5,1,1.0,233,722,477,1511,3329,22610353,2587,4258
4886,4886,0,0,5,1,1.0,126,1008,477,1511,3330,22610353,2585,4259
4887,4887,0,0,5,1,1.0,233,722,477,1511,5392,22610353,2587,4260
4888,4888,0,0,5,1,1.0,126,1008,477,1511,5393,22610353,2585,4261
4889,4889,0,0,5,1,0.6054,126,1008,872,1679,5395,22610353,2586,4262
4890,4890,0,0,5,1,1.0,233,722,872,1679,5394,22610353,2588,4263
4891,4891,0,0,5,1,1.0,233,722,477,1511,3304,22610353,2587,4264
4892,4892,0,0,5,1,1.0,126,1008,477,1511,3305,22610353,2585,4265
4893,4893,0,0,5,1,1.0,796,1467,477,1696,2046,22610353,2590,4267
4894,4894,0,0,5,1,1.0,774,1432,477,1696,2045,22610353,2589,4268
4895,4895,0,0,5,1,0.6087,274,1367,503,1403,4209,22646774,2592,4269
4896,4896,0,0,5,1,0.7924,274,1367,387,1115,4210,22646774,2591,4270
4897,4897,0,0,5,1,0.5943,139,167,486,1326,169,22650004,2594,4271
4898,4898,0,0,5,0,0.5994,139,167,436,1235,170,22650004,2593,4272
4899,4899,0,0,5,1,1.0,469,830,486,1326,2614,22650004,2596,4273
4900,4900,0,0,5,1,1.0,469,830,436,1235,2615,22650004,2595,4274
4901,4901,0,0,5,1,0.8136,139,167,486,1326,171,22650004,2594,4275
4902,4902,0,0,5,1,1.0,139,167,436,1235,172,22650004,2593,4276
4903,4903,0,0,5,1,1.0,554,979,18,158,2631,22672269,2599,4278
4904,4904,0,0,5,1,1.0,303,391,18,158,2632,22672269,2597,4279
4905,4905,0,0,5,1,1.0,554,979,18,158,601,22672269,2599,4280
4906,4906,0,0,5,1,1.0,303,391,18,158,602,22672269,2597,4281
4907,4907,0,0,5,1,1.0,552,980,18,158,603,22672269,2598,4282
4908,4908,0,0,5,1,1.0,303,391,18,158,604,22672269,2597,4283
4909,4909,0,0,5,1,1.0,303,391,18,158,2544,22672269,2597,4284
4910,4910,0,0,5,1,1.0,303,391,18,158,3885,22672269,2597,4285
4911,4911,0,0,5,1,1.0,303,391,18,158,2724,22672269,2597,4286
